,model,tpr,fpr,precision,threshold
0,forest,1.0,1.0,0.2726811318360614,0.0
1,forest,1.0,0.9998255408234473,0.2727157360406091,0.01
2,forest,1.0,0.9996510816468946,0.2727503490290646,0.02
3,forest,1.0,0.9993021632937893,0.27281960137108036,0.05
4,forest,1.0,0.9986043265875785,0.2729582116092976,0.1
5,forest,0.9995346672871103,0.9973831123517097,0.27310870947234583,0.2
6,forest,1.0,0.9958129797627355,0.2735140638920708,0.3
7,forest,0.9995346672871103,0.9931960921144453,0.27394464991710243,0.5
8,forest,0.9995346672871103,0.9918004187020237,0.27422443508234395,0.6
9,forest,0.9990693345742205,0.9905792044661549,0.2743769968051118,0.7
10,forest,0.9995346672871103,0.9877878576413119,0.27503201024327784,0.9
11,forest,0.9995346672871103,0.9863921842288904,0.2753140220456293,1.0
12,knn,1.0,1.0,0.2726811318360614,0.0
13,knn,1.0,1.0,0.2726811318360614,0.01
14,knn,1.0,1.0,0.2726811318360614,0.02
15,knn,1.0,1.0,0.2726811318360614,0.05
16,knn,1.0,1.0,0.2726811318360614,0.1
17,knn,1.0,1.0,0.2726811318360614,0.2
18,knn,1.0,1.0,0.2726811318360614,0.3
19,knn,1.0,1.0,0.2726811318360614,0.5
20,knn,1.0,1.0,0.2726811318360614,0.6
21,knn,1.0,1.0,0.2726811318360614,0.7
22,knn,1.0,1.0,0.2726811318360614,0.9
23,knn,1.0,1.0,0.2726811318360614,1.0
24,logit,1.0,1.0,0.2726811318360614,0.0
25,logit,1.0,0.9998255408234473,0.2727157360406091,0.01
26,logit,1.0,0.9996510816468946,0.2727503490290646,0.02
27,logit,1.0,0.9993021632937893,0.27281960137108036,0.05
28,logit,1.0,0.9986043265875785,0.2729582116092976,0.1
29,logit,0.9995346672871103,0.9973831123517097,0.27310870947234583,0.2
30,logit,0.9995346672871103,0.9959874389392882,0.2733867888507064,0.3
31,logit,0.9995346672871103,0.9931960921144453,0.27394464991710243,0.5
32,logit,0.9986040018613308,0.9921493370551291,0.2739691050683008,0.6
33,logit,0.9981386691484412,0.9909281228192603,0.27412140575079874,0.7
34,logit,0.9958120055839925,0.9891835310537335,0.2740076824583867,0.9
35,logit,0.9953466728711028,0.9879623168178646,0.27416047167392976,1.0
36,tree,1.0,1.0,0.2726811318360614,0.0
37,tree,1.0,1.0,0.2726811318360614,0.01
38,tree,1.0,1.0,0.2726811318360614,0.02
39,tree,1.0,1.0,0.2726811318360614,0.05
40,tree,1.0,1.0,0.2726811318360614,0.1
41,tree,1.0,1.0,0.2726811318360614,0.2
42,tree,1.0,1.0,0.2726811318360614,0.3
43,tree,1.0,1.0,0.2726811318360614,0.5
44,tree,1.0,1.0,0.2726811318360614,0.6
45,tree,1.0,1.0,0.2726811318360614,0.7
46,tree,0.9944160074453234,0.9904047452896022,0.2734834911696954,0.9
47,tree,0.9948813401582132,0.9902302861130495,0.2736114665984131,1.0
48,baseline,1.0,1.0,,
49,baseline,0.9998255408234473,0.9998255408234473,,
50,baseline,0.9996510816468946,0.9996510816468946,,
51,baseline,0.9993021632937893,0.9993021632937893,,
52,baseline,0.9986043265875785,0.9986043265875785,,
53,baseline,0.9973831123517097,0.9973831123517097,,
54,baseline,0.9958129797627355,0.9958129797627355,,
55,baseline,0.9931960921144453,0.9931960921144453,,
56,baseline,0.9918004187020237,0.9918004187020237,,
57,baseline,0.9905792044661549,0.9905792044661549,,
58,baseline,0.9877878576413119,0.9877878576413119,,
59,baseline,0.9863921842288904,0.9863921842288904,,
60,baseline,1.0,1.0,,
61,baseline,1.0,1.0,,
62,baseline,1.0,1.0,,
63,baseline,1.0,1.0,,
64,baseline,1.0,1.0,,
65,baseline,1.0,1.0,,
66,baseline,1.0,1.0,,
67,baseline,1.0,1.0,,
68,baseline,1.0,1.0,,
69,baseline,1.0,1.0,,
70,baseline,1.0,1.0,,
71,baseline,1.0,1.0,,
72,baseline,1.0,1.0,,
73,baseline,0.9998255408234473,0.9998255408234473,,
74,baseline,0.9996510816468946,0.9996510816468946,,
75,baseline,0.9993021632937893,0.9993021632937893,,
76,baseline,0.9986043265875785,0.9986043265875785,,
77,baseline,0.9973831123517097,0.9973831123517097,,
78,baseline,0.9959874389392882,0.9959874389392882,,
79,baseline,0.9931960921144453,0.9931960921144453,,
80,baseline,0.9921493370551291,0.9921493370551291,,
81,baseline,0.9909281228192603,0.9909281228192603,,
82,baseline,0.9891835310537335,0.9891835310537335,,
83,baseline,0.9879623168178646,0.9879623168178646,,
84,baseline,1.0,1.0,,
85,baseline,1.0,1.0,,
86,baseline,1.0,1.0,,
87,baseline,1.0,1.0,,
88,baseline,1.0,1.0,,
89,baseline,1.0,1.0,,
90,baseline,1.0,1.0,,
91,baseline,1.0,1.0,,
92,baseline,1.0,1.0,,
93,baseline,1.0,1.0,,
94,baseline,0.9904047452896022,0.9904047452896022,,
95,baseline,0.9902302861130495,0.9902302861130495,,
