,model,tpr,fpr,precision,threshold
91,baseline,0.45413548263289194,0.45413548263289194,,
92,baseline,0.38629821531375935,0.38629821531375935,,
93,baseline,0.2599309153713299,0.2599309153713299,,
94,baseline,0.07983112646325081,0.07983112646325081,,
95,baseline,9.595087315294569e-05,9.595087315294569e-05,,
96,baseline,1.0,1.0,,
97,baseline,0.9864709268854347,0.9864709268854347,,
98,baseline,0.973421608136634,0.973421608136634,,
99,baseline,0.9338898483976205,0.9338898483976205,,
100,baseline,0.8731529456918058,0.8731529456918058,,
101,baseline,0.7541738629821532,0.7541738629821532,,
102,baseline,0.6404720782959125,0.6404720782959125,,
103,baseline,0.4392630972941854,0.4392630972941854,,
104,baseline,0.34360007676069854,0.34360007676069854,,
105,baseline,0.254365764728459,0.254365764728459,,
106,baseline,0.08443676837459221,0.08443676837459221,,
107,baseline,0.0,0.0,,
108,baseline,1.0,1.0,,
109,baseline,0.9861830742659758,0.9861830742659758,,
110,baseline,0.9724620994051046,0.9724620994051046,,
111,baseline,0.9327384379197851,0.9327384379197851,,
112,baseline,0.8677796967952408,0.8677796967952408,,
113,baseline,0.7461139896373057,0.7461139896373057,,
114,baseline,0.6263672999424295,0.6263672999424295,,
115,baseline,0.41421991940126657,0.41421991940126657,,
116,baseline,0.3242180003838035,0.3242180003838035,,
117,baseline,0.23316062176165803,0.23316062176165803,,
118,baseline,0.06889272692381501,0.06889272692381501,,
119,baseline,0.0,0.0,,
120,baseline,1.0,1.0,,
121,baseline,0.9872385338706582,0.9872385338706582,,
122,baseline,0.9747649203607753,0.9747649203607753,,
123,baseline,0.9367683745922087,0.9367683745922087,,
124,baseline,0.8775666858568413,0.8775666858568413,,
125,baseline,0.7633851468048359,0.7633851468048359,,
126,baseline,0.6545768566493955,0.6545768566493955,,
127,baseline,0.44828247937056226,0.44828247937056226,,
128,baseline,0.34830166954519287,0.34830166954519287,,
129,baseline,0.25302245250431776,0.25302245250431776,,
130,baseline,0.07743235463442717,0.07743235463442717,,
131,baseline,0.0,0.0,,
132,baseline,1.0,1.0,,
133,baseline,1.0,1.0,,
134,baseline,1.0,1.0,,
135,baseline,0.9519286125503742,0.9519286125503742,,
136,baseline,0.9519286125503742,0.9519286125503742,,
137,baseline,0.8540587219343696,0.8540587219343696,,
138,baseline,0.7253886010362695,0.7253886010362695,,
139,baseline,0.5798311264632509,0.5798311264632509,,
140,baseline,0.434657455382844,0.434657455382844,,
141,baseline,0.2925542122433314,0.2925542122433314,,
142,baseline,0.10065246593744002,0.10065246593744002,,
143,baseline,0.0005757052389176742,0.0005757052389176742,,
144,baseline,1.0,1.0,,
145,baseline,0.9865668777585876,0.9865668777585876,,
146,baseline,0.9733256572634811,0.9733256572634811,,
147,baseline,0.9360007676069853,0.9360007676069853,,
148,baseline,0.8747841105354058,0.8747841105354058,,
149,baseline,0.7588754557666475,0.7588754557666475,,
150,baseline,0.6452696219535597,0.6452696219535597,,
151,baseline,0.43830358856265594,0.43830358856265594,,
152,baseline,0.3404336979466513,0.3404336979466513,,
153,baseline,0.24467472654001152,0.24467472654001152,,
154,baseline,0.07215505661101516,0.07215505661101516,,
155,baseline,0.0,0.0,,
156,baseline,1.0,1.0,,
157,baseline,1.0,1.0,,
158,baseline,1.0,1.0,,
159,baseline,0.9499136442141624,0.9499136442141624,,
160,baseline,0.8751679140280176,0.8751679140280176,,
161,baseline,0.756188831318365,0.756188831318365,,
162,baseline,0.6432546536173479,0.6432546536173479,,
163,baseline,0.45221646516983305,0.45221646516983305,,
164,baseline,0.3313183649971215,0.3313183649971215,,
165,baseline,0.3160621761658031,0.3160621761658031,,
166,baseline,0.07656879677605066,0.07656879677605066,,
167,baseline,0.008827480330071004,0.008827480330071004,,
