,model,tpr,fpr,precision,threshold
0,bagging,1.0,1.0,0.2988428417653391,0.0
1,bagging,1.0,1.0,0.2988428417653391,1.0
2,bagging,1.0,1.0,0.2988428417653391,2.0
3,bagging,1.0,1.0,0.2988428417653391,5.0
4,bagging,0.9642053129221072,0.9312991748224909,0.306169132890128,10.0
5,bagging,0.9642053129221072,0.9312991748224909,0.306169132890128,20.0
6,bagging,0.864925709140027,0.7586835540203416,0.32700655374925525,30.0
7,bagging,0.6809995497523638,0.5268662444828248,0.3552137153593236,50.0
8,bagging,0.6809995497523638,0.5268662444828248,0.3552137153593236,60.0
9,bagging,0.4671319225574066,0.31990021109192096,0.3836198927713071,70.0
10,bagging,0.2687978388113462,0.1690654384954903,0.40392422192151556,90.0
11,bagging,0.12674470959027465,0.06975628478219152,0.43643410852713177,95.0
12,bagging,0.044574515983791085,0.023699865668777586,0.4449438202247191,98.0
13,bagging,0.044574515983791085,0.023699865668777586,0.4449438202247191,99.0
14,bagging,0.00045024763619990995,9.595087315294569e-05,0.6666666666666666,100.0
15,boosted,1.0,1.0,0.2988428417653391,0.0
16,boosted,1.0,1.0,0.2988428417653391,1.0
17,boosted,1.0,1.0,0.2988428417653391,2.0
18,boosted,0.9801891040072039,0.9370562272116676,0.308356940509915,5.0
19,boosted,0.9565511031067087,0.8759355210132412,0.3176110031394827,10.0
20,boosted,0.8883385862224223,0.7623296872001535,0.3318476158439156,20.0
21,boosted,0.805042773525439,0.6552485127614661,0.3436809226333494,30.0
22,boosted,0.5927510130571815,0.4604682402609864,0.3542787944025834,50.0
23,boosted,0.49932462854570014,0.35770485511418154,0.37302388160107636,60.0
24,boosted,0.39126519585772174,0.26108232584916524,0.38977349181430815,70.0
25,boosted,0.1409275101305718,0.08261370178468624,0.4209818426361802,90.0
26,boosted,0.07654209815398469,0.03876415275379006,0.45698924731182794,95.0
27,boosted,0.031742458352093654,0.015064287085012474,0.47315436241610737,98.0
28,boosted,0.017784781629896444,0.006716561120706199,0.5302013422818792,99.0
29,boosted,0.0009004952723998199,0.00038380349261178274,0.5,100.0
30,forest,1.0,1.0,0.2988428417653391,0.0
31,forest,0.9990995047276002,0.9883899443484936,0.3011059094918244,1.0
32,forest,0.9961728950923008,0.9766839378238342,0.30299917830731304,2.0
33,forest,0.9828905898244035,0.9359048167338323,0.30920679886685554,5.0
34,forest,0.9574515983791085,0.8757436192669353,0.31786248131539613,10.0
35,forest,0.8964430436740207,0.7668393782383419,0.3325538667112076,20.0
36,forest,0.8235029266096353,0.6557282671272309,0.34864658787647734,30.0
37,forest,0.6384511481314723,0.4437727883323738,0.3801099048384935,50.0
38,forest,0.530391715443494,0.3466705047015928,0.3947059809013235,60.0
39,forest,0.41828005402971635,0.25340625599692956,0.41298066236941544,70.0
40,forest,0.1470058532192706,0.0800230282095567,0.43913920645595156,90.0
41,forest,0.07744259342638452,0.04001151410477835,0.4520367936925099,95.0
42,forest,0.033318325078793336,0.014872385338706582,0.4884488448844885,98.0
43,forest,0.018685276902296263,0.007004413740165035,0.532051282051282,99.0
44,forest,0.00022512381809995497,0.0,1.0,100.0
45,svm,1.0,1.0,0.2988428417653391,0.0
46,svm,0.9963980189104007,0.9872385338706582,0.30078151546041454,1.0
47,svm,0.9921206663665015,0.9747649203607753,0.3025538926266648,2.0
48,svm,0.9808644754615038,0.9367683745922087,0.30856940509915015,5.0
49,svm,0.9524988743809095,0.8775666858568413,0.3162891530238469,10.0
50,svm,0.8860873480414228,0.763289195931683,0.3310066436800942,20.0
51,svm,0.8068437640702386,0.6544809057762425,0.34444978375780877,30.0
52,svm,0.6213417379558758,0.44828247937056226,0.3713670613562971,50.0
53,svm,0.5213867627194957,0.34830166954519287,0.3895055499495459,60.0
54,svm,0.410175596578118,0.25302245250431776,0.4086117963668984,70.0
55,svm,0.15330932012606935,0.07733640376127422,0.45796906523201075,90.0
56,svm,0.08104457451598379,0.03684513529073115,0.4838709677419355,95.0
57,svm,0.036470058532192706,0.013049318748800614,0.5436241610738255,98.0
58,svm,0.019585772174696082,0.005948954135482633,0.5838926174496645,99.0
59,svm,0.00022512381809995497,0.0,1.0,100.0
60,knn,1.0,1.0,0.2988428417653391,0.0
61,knn,1.0,1.0,0.2988428417653391,1.0
62,knn,1.0,1.0,0.2988428417653391,2.0
63,knn,0.9858171994597028,0.9518326616772212,0.30624519197146655,5.0
64,knn,0.9858171994597028,0.9518326616772212,0.30624519197146655,10.0
65,knn,0.9405673120216119,0.8538668201880637,0.3194922382809513,20.0
66,knn,0.8689779378658262,0.7254845519094224,0.33797390771386043,30.0
67,knn,0.75033768572715,0.5799270773364038,0.35544417190999256,50.0
68,knn,0.6058081945069789,0.43417770101707925,0.37292128603104213,60.0
69,knn,0.4371904547501126,0.2925542122433314,0.3891003806852334,70.0
70,knn,0.16546600630346692,0.10036461331798119,0.41268950028074114,90.0
71,knn,0.08937415578568213,0.04855114181539052,0.43964562569213733,95.0
72,knn,0.03714542998649257,0.02274035693724813,0.41044776119402987,98.0
73,knn,0.014182800540297164,0.009307234695835732,0.39375,99.0
74,knn,0.0006753714542998649,0.0005757052389176742,0.3333333333333333,100.0
75,logit,1.0,1.0,0.2988428417653391,0.0
76,logit,0.9961728950923008,0.9873344847438111,0.3007135575942915,1.0
77,logit,0.9925709140027015,0.9745730186144694,0.3026911986818619,2.0
78,logit,0.9813147230977037,0.936576472845903,0.3087110481586402,5.0
79,logit,0.9594777127420081,0.8745922087890999,0.3186065635045227,10.0
80,logit,0.8982440342188204,0.7581078487814239,0.3355478933647296,20.0
81,logit,0.8320576316974336,0.6437344079831127,0.35521383950024027,30.0
82,logit,0.6488068437640703,0.4365764728459029,0.3877825618945102,50.0
83,logit,0.5472760018009906,0.3372673191326041,0.4088462832156071,60.0
84,logit,0.43021161638901395,0.24448282479370562,0.42857142857142855,70.0
85,logit,0.16389013957676724,0.07282671272308577,0.48957632817753866,90.0
86,logit,0.08734804142278253,0.03415851084244867,0.521505376344086,95.0
