,model,tpr,fpr,precision,threshold
30,forest,0.8739306618640252,0.6258875455766647,0.3730898606439212,30.0
31,forest,0.6963079693831608,0.41633083861063136,0.41617330462863295,50.0
32,forest,0.5796938316073841,0.32345039339857995,0.43306424487050116,60.0
33,forest,0.45339936965330935,0.23459988485895222,0.45167077820139045,70.0
34,forest,0.1728950923007654,0.06898867779696795,0.5164761264290518,90.0
35,forest,0.00022512381809995497,0.0,1.0,100.0
36,svm,1.0,1.0,0.2988428417653391,0.0
37,svm,0.9963980189104007,0.9872385338706582,0.30078151546041454,1.0
38,svm,0.9921206663665015,0.9747649203607753,0.3025538926266648,2.0
39,svm,0.9808644754615038,0.9367683745922087,0.30856940509915015,5.0
40,svm,0.9524988743809095,0.8775666858568413,0.3162891530238469,10.0
41,svm,0.8860873480414228,0.763289195931683,0.3310066436800942,20.0
42,svm,0.8068437640702386,0.6544809057762425,0.34444978375780877,30.0
43,svm,0.6213417379558758,0.44828247937056226,0.3713670613562971,50.0
44,svm,0.5213867627194957,0.34830166954519287,0.3895055499495459,60.0
45,svm,0.410175596578118,0.25302245250431776,0.4086117963668984,70.0
46,svm,0.15330932012606935,0.07733640376127422,0.45796906523201075,90.0
47,svm,0.00022512381809995497,0.0,1.0,100.0
48,knn,1.0,1.0,0.2988428417653391,0.0
49,knn,1.0,1.0,0.2988428417653391,1.0
50,knn,1.0,1.0,0.2988428417653391,2.0
51,knn,0.9858171994597028,0.9518326616772212,0.30624519197146655,5.0
52,knn,0.9858171994597028,0.9518326616772212,0.30624519197146655,10.0
53,knn,0.9405673120216119,0.8538668201880637,0.3194922382809513,20.0
54,knn,0.8689779378658262,0.7254845519094224,0.33797390771386043,30.0
55,knn,0.75033768572715,0.5799270773364038,0.35544417190999256,50.0
56,knn,0.6058081945069789,0.43417770101707925,0.37292128603104213,60.0
57,knn,0.4371904547501126,0.2925542122433314,0.3891003806852334,70.0
58,knn,0.16546600630346692,0.10036461331798119,0.41268950028074114,90.0
59,knn,0.0006753714542998649,0.0005757052389176742,0.3333333333333333,100.0
60,logit,1.0,1.0,0.2988428417653391,0.0
61,logit,0.9961728950923008,0.9873344847438111,0.3007135575942915,1.0
62,logit,0.9925709140027015,0.9745730186144694,0.3026911986818619,2.0
63,logit,0.9813147230977037,0.936576472845903,0.3087110481586402,5.0
64,logit,0.9594777127420081,0.8745922087890999,0.3186065635045227,10.0
65,logit,0.8982440342188204,0.7581078487814239,0.3355478933647296,20.0
66,logit,0.8320576316974336,0.6437344079831127,0.35521383950024027,30.0
67,logit,0.6488068437640703,0.4365764728459029,0.3877825618945102,50.0
68,logit,0.5472760018009906,0.3372673191326041,0.4088462832156071,60.0
69,logit,0.43021161638901395,0.24448282479370562,0.42857142857142855,70.0
70,logit,0.16389013957676724,0.07282671272308577,0.48957632817753866,90.0
71,logit,0.00022512381809995497,0.0,1.0,100.0
72,tree,1.0,1.0,0.2988428417653391,0.0
73,tree,1.0,1.0,0.2988428417653391,1.0
74,tree,1.0,1.0,0.2988428417653391,2.0
75,tree,0.9786132372805043,0.9502974477067742,0.3050312258788857,5.0
76,tree,0.959702836560108,0.8755517175206294,0.318419480131461,10.0
77,tree,0.9090499774876182,0.7566685856841298,0.33864475008386447,20.0
78,tree,0.8356596127870328,0.6437344079831127,0.35620381921120814,30.0
79,tree,0.6954074741107609,0.4525043177892919,0.3957719410634209,50.0
80,tree,0.5659612787032868,0.3316062176165803,0.421105527638191,60.0
81,tree,0.5529040972534894,0.3165419305315678,0.42675933970460467,70.0
82,tree,0.15668617739756865,0.07704855114181539,0.46430953969312877,90.0
83,tree,0.011031067086897793,0.00911533294952984,0.3402777777777778,100.0
84,baseline,1.0,1.0,,
85,baseline,0.9986566877758588,0.9986566877758588,,
86,baseline,0.9749568221070811,0.9749568221070811,,
87,baseline,0.9397428516599501,0.9397428516599501,,
88,baseline,0.8858184609479947,0.8858184609479947,,
89,baseline,0.7670312799846478,0.7670312799846478,,
90,baseline,0.6936288620226444,0.6936288620226444,,
91,baseline,0.46939167146421035,0.46939167146421035,,
92,baseline,0.3581846094799463,0.3581846094799463,,
93,baseline,0.26175398196123584,0.26175398196123584,,
94,baseline,0.08434081750143926,0.08434081750143926,,
95,baseline,9.595087315294569e-05,9.595087315294569e-05,,
96,baseline,1.0,1.0,,
97,baseline,0.9866628286317406,0.9866628286317406,,
98,baseline,0.9736135098829399,0.9736135098829399,,
99,baseline,0.9353291114949146,0.9353291114949146,,
100,baseline,0.8721934369602763,0.8721934369602763,,
101,baseline,0.7511993859144118,0.7511993859144118,,
102,baseline,0.6416234887737479,0.6416234887737479,,
103,baseline,0.43628862022644405,0.43628862022644405,,
104,baseline,0.341009403185569,0.341009403185569,,
105,baseline,0.2492803684513529,0.2492803684513529,,
106,baseline,0.0802149299558626,0.0802149299558626,,
107,baseline,0.0,0.0,,
108,baseline,1.0,1.0,,
109,baseline,0.98599117251967,0.98599117251967,,
110,baseline,0.9724620994051046,0.9724620994051046,,
111,baseline,0.932930339666091,0.932930339666091,,
112,baseline,0.8683554020341585,0.8683554020341585,,
113,baseline,0.7450585300326233,0.7450585300326233,,
114,baseline,0.6258875455766647,0.6258875455766647,,
115,baseline,0.41633083861063136,0.41633083861063136,,
116,baseline,0.32345039339857995,0.32345039339857995,,
117,baseline,0.23459988485895222,0.23459988485895222,,
118,baseline,0.06898867779696795,0.06898867779696795,,
119,baseline,0.0,0.0,,
120,baseline,1.0,1.0,,
121,baseline,0.9872385338706582,0.9872385338706582,,
122,baseline,0.9747649203607753,0.9747649203607753,,
123,baseline,0.9367683745922087,0.9367683745922087,,
124,baseline,0.8775666858568413,0.8775666858568413,,
125,baseline,0.763289195931683,0.763289195931683,,
126,baseline,0.6544809057762425,0.6544809057762425,,
127,baseline,0.44828247937056226,0.44828247937056226,,
128,baseline,0.34830166954519287,0.34830166954519287,,
129,baseline,0.25302245250431776,0.25302245250431776,,
130,baseline,0.07733640376127422,0.07733640376127422,,
131,baseline,0.0,0.0,,
132,baseline,1.0,1.0,,
133,baseline,1.0,1.0,,
134,baseline,1.0,1.0,,
135,baseline,0.9518326616772212,0.9518326616772212,,
136,baseline,0.9518326616772212,0.9518326616772212,,
137,baseline,0.8538668201880637,0.8538668201880637,,
138,baseline,0.7254845519094224,0.7254845519094224,,
139,baseline,0.5799270773364038,0.5799270773364038,,
140,baseline,0.43417770101707925,0.43417770101707925,,
141,baseline,0.2925542122433314,0.2925542122433314,,
142,baseline,0.10036461331798119,0.10036461331798119,,
143,baseline,0.0005757052389176742,0.0005757052389176742,,
144,baseline,1.0,1.0,,
145,baseline,0.9873344847438111,0.9873344847438111,,
146,baseline,0.9745730186144694,0.9745730186144694,,
147,baseline,0.936576472845903,0.936576472845903,,
148,baseline,0.8745922087890999,0.8745922087890999,,
149,baseline,0.7581078487814239,0.7581078487814239,,
150,baseline,0.6437344079831127,0.6437344079831127,,
151,baseline,0.4365764728459029,0.4365764728459029,,
152,baseline,0.3372673191326041,0.3372673191326041,,
153,baseline,0.24448282479370562,0.24448282479370562,,
154,baseline,0.07282671272308577,0.07282671272308577,,
155,baseline,0.0,0.0,,
156,baseline,1.0,1.0,,
157,baseline,1.0,1.0,,
158,baseline,1.0,1.0,,
159,baseline,0.9502974477067742,0.9502974477067742,,
160,baseline,0.8755517175206294,0.8755517175206294,,
161,baseline,0.7566685856841298,0.7566685856841298,,
162,baseline,0.6437344079831127,0.6437344079831127,,
163,baseline,0.4525043177892919,0.4525043177892919,,
164,baseline,0.3316062176165803,0.3316062176165803,,
165,baseline,0.3165419305315678,0.3165419305315678,,
166,baseline,0.07704855114181539,0.07704855114181539,,
167,baseline,0.00911533294952984,0.00911533294952984,,
