,model,tpr,fpr,precision,threshold
95,tree,1.0,1.0,0.24883345689241637,20.0
96,tree,1.0,1.0,0.24883345689241637,30.0
97,tree,1.0,1.0,0.24883345689241637,50.0
98,tree,1.0,1.0,0.24883345689241637,60.0
99,tree,0.3934454959691553,0.31059506531204645,0.2955892034233048,70.0
100,tree,0.3934454959691553,0.31059506531204645,0.2955892034233048,90.0
101,tree,0.3934454959691553,0.31059506531204645,0.2955892034233048,95.0
102,tree,0.3934454959691553,0.31059506531204645,0.2955892034233048,98.0
103,tree,0.3934454959691553,0.31059506531204645,0.2955892034233048,99.0
104,tree,0.3934454959691553,0.31059506531204645,0.2955892034233048,100.0
105,baseline,1.0,1.0,,
106,baseline,1.0,1.0,,
107,baseline,1.0,1.0,,
108,baseline,0.9512336719883889,0.9512336719883889,,
109,baseline,0.9512336719883889,0.9512336719883889,,
110,baseline,0.8192743105950653,0.8192743105950653,,
111,baseline,0.8192743105950653,0.8192743105950653,,
112,baseline,0.6298403483309144,0.6298403483309144,,
113,baseline,0.42780841799709723,0.42780841799709723,,
114,baseline,0.42780841799709723,0.42780841799709723,,
115,baseline,0.12127721335268506,0.12127721335268506,,
116,baseline,0.04859216255442671,0.04859216255442671,,
117,baseline,0.04859216255442671,0.04859216255442671,,
118,baseline,0.01602322206095791,0.01602322206095791,,
119,baseline,0.0004644412191582003,0.0004644412191582003,,
120,baseline,1.0,1.0,,
121,baseline,1.0,1.0,,
122,baseline,1.0,1.0,,
123,baseline,0.9375907111756169,0.9375907111756169,,
124,baseline,0.8790130624092888,0.8790130624092888,,
125,baseline,0.7684179970972423,0.7684179970972423,,
126,baseline,0.6660087082728592,0.6660087082728592,,
127,baseline,0.4726269956458636,0.4726269956458636,,
128,baseline,0.3681277213352685,0.3681277213352685,,
129,baseline,0.2727431059506531,0.2727431059506531,,
130,baseline,0.08760522496371553,0.08760522496371553,,
131,baseline,0.04377358490566038,0.04377358490566038,,
132,baseline,0.017822931785195936,0.017822931785195936,,
133,baseline,0.009172714078374456,0.009172714078374456,,
134,baseline,0.0004644412191582003,0.0004644412191582003,,
135,baseline,1.0,1.0,,
136,baseline,0.9881567489114659,0.9881567489114659,,
137,baseline,0.9791582002902758,0.9791582002902758,,
138,baseline,0.9457184325108854,0.9457184325108854,,
139,baseline,0.8833091436865022,0.8833091436865022,,
140,baseline,0.7684179970972423,0.7684179970972423,,
141,baseline,0.6658925979680697,0.6658925979680697,,
142,baseline,0.4565457184325109,0.4565457184325109,,
143,baseline,0.35854862119013065,0.35854862119013065,,
144,baseline,0.2704789550072569,0.2704789550072569,,
145,baseline,0.08621190130624093,0.08621190130624093,,
146,baseline,0.04267053701015965,0.04267053701015965,,
147,baseline,0.01788098693759071,0.01788098693759071,,
148,baseline,0.008359941944847606,0.008359941944847606,,
149,baseline,0.0,0.0,,
150,baseline,1.0,1.0,,
151,baseline,0.9880986937590711,0.9880986937590711,,
152,baseline,0.97677793904209,0.97677793904209,,
153,baseline,0.9420029027576198,0.9420029027576198,,
154,baseline,0.8852830188679245,0.8852830188679245,,
155,baseline,0.7748040638606676,0.7748040638606676,,
156,baseline,0.6685050798258345,0.6685050798258345,,
157,baseline,0.4628737300435414,0.4628737300435414,,
158,baseline,0.364644412191582,0.364644412191582,,
159,baseline,0.2672278664731495,0.2672278664731495,,
160,baseline,0.084644412191582,0.084644412191582,,
161,baseline,0.0397677793904209,0.0397677793904209,,
162,baseline,0.01521044992743106,0.01521044992743106,,
163,baseline,0.006850507982583454,0.006850507982583454,,
164,baseline,0.0,0.0,,
165,baseline,1.0,1.0,,
166,baseline,1.0,1.0,,
167,baseline,1.0,1.0,,
168,baseline,0.9750943396226415,0.9750943396226415,,
169,baseline,0.9097822931785196,0.9097822931785196,,
170,baseline,0.8069085631349783,0.8069085631349783,,
171,baseline,0.6735558780841799,0.6735558780841799,,
172,baseline,0.5297532656023222,0.5297532656023222,,
173,baseline,0.3918722786647315,0.3918722786647315,,
174,baseline,0.3918722786647315,0.3918722786647315,,
175,baseline,0.146066763425254,0.146066763425254,,
176,baseline,0.07599419448476052,0.07599419448476052,,
177,baseline,0.033846153846153845,0.033846153846153845,,
178,baseline,0.013875181422351234,0.013875181422351234,,
179,baseline,5.8055152394775034e-05,5.8055152394775034e-05,,
180,baseline,1.0,1.0,,
181,baseline,0.987866473149492,0.987866473149492,,
182,baseline,0.9760232220609579,0.9760232220609579,,
183,baseline,0.9405515239477503,0.9405515239477503,,
184,baseline,0.8820899854862119,0.8820899854862119,,
185,baseline,0.7683599419448476,0.7683599419448476,,
186,baseline,0.6596806966618287,0.6596806966618287,,
187,baseline,0.4512046444121916,0.4512046444121916,,
188,baseline,0.35152394775036283,0.35152394775036283,,
189,baseline,0.2574746008708273,0.2574746008708273,,
190,baseline,0.07878084179970972,0.07878084179970972,,
191,baseline,0.03709724238026125,0.03709724238026125,,
192,baseline,0.01462989840348331,0.01462989840348331,,
193,baseline,0.006502177068214804,0.006502177068214804,,
194,baseline,5.8055152394775034e-05,5.8055152394775034e-05,,
195,baseline,1.0,1.0,,
196,baseline,1.0,1.0,,
197,baseline,1.0,1.0,,
198,baseline,1.0,1.0,,
199,baseline,1.0,1.0,,
200,baseline,1.0,1.0,,
201,baseline,1.0,1.0,,
202,baseline,1.0,1.0,,
203,baseline,1.0,1.0,,
204,baseline,0.31059506531204645,0.31059506531204645,,
205,baseline,0.31059506531204645,0.31059506531204645,,
206,baseline,0.31059506531204645,0.31059506531204645,,
207,baseline,0.31059506531204645,0.31059506531204645,,
208,baseline,0.31059506531204645,0.31059506531204645,,
209,baseline,0.31059506531204645,0.31059506531204645,,
