,model,tpr,fpr,precision,threshold
0,bagging,1.0,1.0,0.24883345689241637,0.0
1,bagging,0.9943918682089029,0.9886792452830189,0.24991190979563072,1.0
2,bagging,0.9922888187872415,0.9772423802612482,0.25170037786174704,2.0
3,bagging,0.9716088328075709,0.9433962264150944,0.2543819399834817,5.0
4,bagging,0.9433929197336137,0.8856313497822932,0.2608295377459056,10.0
5,bagging,0.8645285664213109,0.7795065312046444,0.268681917211329,20.0
6,bagging,0.7858394672274799,0.6787808417997098,0.27720079129574676,30.0
7,bagging,0.5907816333683842,0.47216255442670535,0.293028511821975,50.0
8,bagging,0.48825797406239047,0.3746879535558781,0.3015151515151515,60.0
9,bagging,0.37031195233087977,0.2767489114658926,0.3071220930232558,70.0
10,bagging,0.1288117770767613,0.09828737300435414,0.3027182866556837,90.0
11,bagging,0.05993690851735016,0.04737300435413643,0.29533678756476683,95.0
12,bagging,0.026463371889239397,0.018403483309143688,0.32264957264957267,98.0
13,bagging,0.015247108307045216,0.011030478955007257,0.3140794223826715,99.0
14,bagging,0.0001752541184717841,0.0,1.0,100.0
15,boosted,1.0,1.0,0.24883345689241637,0.0
16,boosted,0.9989484752891693,0.9869956458635704,0.25109026034095416,1.0
17,boosted,0.9978969505783386,0.9740493468795356,0.2533819864720541,2.0
18,boosted,0.9894847528916929,0.9368940493468796,0.2591810503121557,5.0
19,boosted,0.9654749386610585,0.8783164005805515,0.2669347805019866,10.0
20,boosted,0.9004556607080266,0.7667343976777939,0.28007631507222674,20.0
21,boosted,0.8177357167893445,0.6610159651669085,0.2906802890605532,30.0
22,boosted,0.6330178759200841,0.45596516690856315,0.315018315018315,50.0
23,boosted,0.5294426919032598,0.357155297532656,0.3293360950615938,60.0
24,boosted,0.4093936207500876,0.26380261248185777,0.3395348837209302,70.0
25,boosted,0.14931650893796003,0.0837155297532656,0.3714036617262424,90.0
26,boosted,0.07886435331230283,0.0404644412191582,0.3923278116826504,95.0
27,boosted,0.03224675779880827,0.015965166908563134,0.4008714596949891,98.0
28,boosted,0.01717490361023484,0.007663280116110305,0.4260869565217391,99.0
29,boosted,0.0,5.8055152394775034e-05,0.0,100.0
30,forest,1.0,1.0,0.24883345689241637,0.0
31,forest,0.9980722046968104,0.9872859216255443,0.25087000572662,1.0
32,forest,0.995969155275149,0.9746879535558781,0.2528924884300463,2.0
33,forest,0.9889589905362776,0.9370682148040639,0.25904333455747336,5.0
34,forest,0.9709078163336838,0.8765166908563135,0.2684368640372129,10.0
35,forest,0.9218366631615843,0.7596516690856313,0.28672662850913055,20.0
