,model,tpr,fpr,precision,threshold
102,baseline,0.6685050798258345,0.6685050798258345,,
103,baseline,0.4628737300435414,0.4628737300435414,,
104,baseline,0.364644412191582,0.364644412191582,,
105,baseline,0.2672278664731495,0.2672278664731495,,
106,baseline,0.084644412191582,0.084644412191582,,
107,baseline,0.0,0.0,,
108,baseline,1.0,1.0,,
109,baseline,1.0,1.0,,
110,baseline,1.0,1.0,,
111,baseline,0.9750943396226415,0.9750943396226415,,
112,baseline,0.9097822931785196,0.9097822931785196,,
113,baseline,0.8069085631349783,0.8069085631349783,,
114,baseline,0.6735558780841799,0.6735558780841799,,
115,baseline,0.5297532656023222,0.5297532656023222,,
116,baseline,0.3918722786647315,0.3918722786647315,,
117,baseline,0.3918722786647315,0.3918722786647315,,
118,baseline,0.146066763425254,0.146066763425254,,
119,baseline,5.8055152394775034e-05,5.8055152394775034e-05,,
120,baseline,1.0,1.0,,
121,baseline,0.987866473149492,0.987866473149492,,
122,baseline,0.9760232220609579,0.9760232220609579,,
123,baseline,0.9405515239477503,0.9405515239477503,,
124,baseline,0.8820899854862119,0.8820899854862119,,
125,baseline,0.7683599419448476,0.7683599419448476,,
126,baseline,0.6596806966618287,0.6596806966618287,,
127,baseline,0.4512046444121916,0.4512046444121916,,
128,baseline,0.35152394775036283,0.35152394775036283,,
129,baseline,0.2574746008708273,0.2574746008708273,,
130,baseline,0.07878084179970972,0.07878084179970972,,
131,baseline,5.8055152394775034e-05,5.8055152394775034e-05,,
132,baseline,1.0,1.0,,
133,baseline,1.0,1.0,,
134,baseline,1.0,1.0,,
135,baseline,1.0,1.0,,
136,baseline,0.8840638606676342,0.8840638606676342,,
137,baseline,0.7814804063860668,0.7814804063860668,,
138,baseline,0.6582873730043541,0.6582873730043541,,
139,baseline,0.4877213352685051,0.4877213352685051,,
140,baseline,0.3616255442670537,0.3616255442670537,,
141,baseline,0.28748911465892596,0.28748911465892596,,
142,baseline,0.09248185776487663,0.09248185776487663,,
143,baseline,0.01764876632801161,0.01764876632801161,,
