,model,tpr,fpr,precision,threshold
0,bagging,1.0,1.0,0.2494842525099711,0.0
1,bagging,1.0,1.0,0.2494842525099711,0.01
2,bagging,1.0,1.0,0.2494842525099711,0.02
3,bagging,1.0,1.0,0.2494842525099711,0.05
4,bagging,1.0,0.9998167491295583,0.24951856946354883,0.1
5,bagging,1.0,0.999450247388675,0.2495872317006054,0.2
6,bagging,0.9994487320837927,0.9992669965182335,0.24951830443159922,0.3
7,bagging,1.0,0.9998167491295583,0.24951856946354883,0.5
8,bagging,1.0,1.0,0.2494842525099711,0.6
9,bagging,1.0,1.0,0.2494842525099711,0.7
10,bagging,1.0,0.999450247388675,0.2495872317006054,0.9
11,bagging,0.9983461962513782,0.9886384460326186,0.25131834582292534,1.0
12,forest,1.0,1.0,0.2494842525099711,0.0
13,forest,1.0,0.9998167491295583,0.24951856946354883,0.01
14,forest,1.0,0.9996334982591167,0.2495528958591278,0.02
15,forest,1.0,0.9992669965182335,0.24962157699188112,0.05
16,forest,1.0,0.998533993036467,0.24975905273303042,0.1
17,forest,1.0,0.9972512369433755,0.25,0.2
18,forest,0.9994487320837927,0.9961517317207257,0.25010346254655813,0.3
19,forest,0.9988974641675854,0.9935862195345427,0.25048382637544925,0.5
20,forest,0.9994487320837927,0.9921202125710097,0.2508648125086481,0.6
21,forest,0.9977949283351709,0.9913872090892432,0.25069252077562326,0.7
22,forest,0.9983461962513782,0.9884551951621771,0.251353226925746,0.9
23,forest,0.9983461962513782,0.9871724390690856,0.25159766601833844,1.0
24,svm,1.0,1.0,0.2494842525099711,0.0
25,svm,1.0,0.9998167491295583,0.24951856946354883,0.01
26,svm,1.0,0.9996334982591167,0.2495528958591278,0.02
27,svm,1.0,0.9992669965182335,0.24962157699188112,0.05
28,svm,1.0,0.998533993036467,0.24975905273303042,0.1
29,svm,0.9994487320837927,0.9974344878138172,0.24986218302094818,0.2
30,svm,0.9994487320837927,0.9961517317207257,0.25010346254655813,0.3
31,svm,0.9988974641675854,0.9935862195345427,0.25048382637544925,0.5
32,svm,0.9988974641675854,0.9923034634414514,0.25072644250726445,0.6
33,svm,0.9988974641675854,0.9910207073483599,0.25096952908587256,0.7
34,svm,0.9977949283351709,0.9886384460326186,0.2512144344205413,0.9
35,svm,0.9955898566703418,0.9880886934212938,0.25090302861906083,1.0
36,knn,1.0,1.0,0.2494842525099711,0.0
37,knn,1.0,1.0,0.2494842525099711,0.01
38,knn,1.0,1.0,0.2494842525099711,0.02
39,knn,1.0,1.0,0.2494842525099711,0.05
40,knn,1.0,1.0,0.2494842525099711,0.1
41,knn,1.0,1.0,0.2494842525099711,0.2
42,knn,1.0,1.0,0.2494842525099711,0.3
43,knn,1.0,1.0,0.2494842525099711,0.5
44,knn,1.0,1.0,0.2494842525099711,0.6
45,knn,1.0,1.0,0.2494842525099711,0.7
46,knn,1.0,1.0,0.2494842525099711,0.9
47,knn,1.0,1.0,0.2494842525099711,1.0
48,logit,1.0,1.0,0.2494842525099711,0.0
49,logit,1.0,0.9998167491295583,0.24951856946354883,0.01
50,logit,1.0,0.9996334982591167,0.2495528958591278,0.02
51,logit,1.0,0.9992669965182335,0.24962157699188112,0.05
52,logit,1.0,0.998533993036467,0.24975905273303042,0.1
53,logit,0.9994487320837927,0.9974344878138172,0.24986218302094818,0.2
54,logit,0.9983461962513782,0.996518233461609,0.2498275624224031,0.3
55,logit,0.9977949283351709,0.9939527212754261,0.25020735416090684,0.5
56,logit,0.9972436604189636,0.9928532160527762,0.2503113325031133,0.6
57,logit,0.9972436604189636,0.9915704599596848,0.2505540166204986,0.7
58,logit,0.9966923925027563,0.9890049477735019,0.25093684941013183,0.9
59,logit,0.9966923925027563,0.9877221916804105,0.2511808835787719,1.0
60,tree,1.0,1.0,0.2494842525099711,0.0
61,tree,1.0,1.0,0.2494842525099711,0.01
62,tree,1.0,1.0,0.2494842525099711,0.02
63,tree,1.0,1.0,0.2494842525099711,0.05
64,tree,1.0,1.0,0.2494842525099711,0.1
65,tree,1.0,1.0,0.2494842525099711,0.2
66,tree,1.0,1.0,0.2494842525099711,0.3
67,tree,1.0,1.0,0.2494842525099711,0.5
68,tree,1.0,1.0,0.2494842525099711,0.6
69,tree,0.9922822491730982,0.9935862195345427,0.24923843810578786,0.7
70,tree,1.0,1.0,0.2494842525099711,0.9
71,tree,0.9922822491730982,0.9935862195345427,0.24923843810578786,1.0
72,baseline,1.0,1.0,,
73,baseline,1.0,1.0,,
74,baseline,1.0,1.0,,
75,baseline,1.0,1.0,,
76,baseline,0.9998167491295583,0.9998167491295583,,
77,baseline,0.999450247388675,0.999450247388675,,
78,baseline,0.9992669965182335,0.9992669965182335,,
79,baseline,0.9998167491295583,0.9998167491295583,,
80,baseline,1.0,1.0,,
81,baseline,1.0,1.0,,
82,baseline,0.999450247388675,0.999450247388675,,
83,baseline,0.9886384460326186,0.9886384460326186,,
84,baseline,1.0,1.0,,
85,baseline,0.9998167491295583,0.9998167491295583,,
86,baseline,0.9996334982591167,0.9996334982591167,,
87,baseline,0.9992669965182335,0.9992669965182335,,
88,baseline,0.998533993036467,0.998533993036467,,
89,baseline,0.9972512369433755,0.9972512369433755,,
90,baseline,0.9961517317207257,0.9961517317207257,,
91,baseline,0.9935862195345427,0.9935862195345427,,
92,baseline,0.9921202125710097,0.9921202125710097,,
93,baseline,0.9913872090892432,0.9913872090892432,,
94,baseline,0.9884551951621771,0.9884551951621771,,
95,baseline,0.9871724390690856,0.9871724390690856,,
96,baseline,1.0,1.0,,
97,baseline,0.9998167491295583,0.9998167491295583,,
98,baseline,0.9996334982591167,0.9996334982591167,,
99,baseline,0.9992669965182335,0.9992669965182335,,
100,baseline,0.998533993036467,0.998533993036467,,
101,baseline,0.9974344878138172,0.9974344878138172,,
102,baseline,0.9961517317207257,0.9961517317207257,,
103,baseline,0.9935862195345427,0.9935862195345427,,
104,baseline,0.9923034634414514,0.9923034634414514,,
105,baseline,0.9910207073483599,0.9910207073483599,,
106,baseline,0.9886384460326186,0.9886384460326186,,
107,baseline,0.9880886934212938,0.9880886934212938,,
108,baseline,1.0,1.0,,
109,baseline,1.0,1.0,,
110,baseline,1.0,1.0,,
111,baseline,1.0,1.0,,
112,baseline,1.0,1.0,,
113,baseline,1.0,1.0,,
114,baseline,1.0,1.0,,
115,baseline,1.0,1.0,,
116,baseline,1.0,1.0,,
117,baseline,1.0,1.0,,
118,baseline,1.0,1.0,,
119,baseline,1.0,1.0,,
120,baseline,1.0,1.0,,
121,baseline,0.9998167491295583,0.9998167491295583,,
122,baseline,0.9996334982591167,0.9996334982591167,,
123,baseline,0.9992669965182335,0.9992669965182335,,
124,baseline,0.998533993036467,0.998533993036467,,
125,baseline,0.9974344878138172,0.9974344878138172,,
126,baseline,0.996518233461609,0.996518233461609,,
127,baseline,0.9939527212754261,0.9939527212754261,,
128,baseline,0.9928532160527762,0.9928532160527762,,
129,baseline,0.9915704599596848,0.9915704599596848,,
130,baseline,0.9890049477735019,0.9890049477735019,,
131,baseline,0.9877221916804105,0.9877221916804105,,
132,baseline,1.0,1.0,,
133,baseline,1.0,1.0,,
134,baseline,1.0,1.0,,
135,baseline,1.0,1.0,,
136,baseline,1.0,1.0,,
137,baseline,1.0,1.0,,
138,baseline,1.0,1.0,,
139,baseline,1.0,1.0,,
140,baseline,1.0,1.0,,
141,baseline,0.9935862195345427,0.9935862195345427,,
142,baseline,1.0,1.0,,
143,baseline,0.9935862195345427,0.9935862195345427,,
