,model,tpr,fpr,precision,threshold
85,baseline,0.894075859444374,0.894075859444374,,
86,baseline,0.894075859444374,0.894075859444374,,
87,baseline,0.894075859444374,0.894075859444374,,
88,baseline,0.894075859444374,0.894075859444374,,
89,baseline,0.7154636559685399,0.7154636559685399,,
90,baseline,0.4969554738043892,0.4969554738043892,,
91,baseline,0.28732715971077,0.28732715971077,,
92,baseline,0.13513256374476723,0.13513256374476723,,
93,baseline,0.04804642902448306,0.04804642902448306,,
94,baseline,0.00028542433083851327,0.00028542433083851327,,
95,baseline,0.00028542433083851327,0.00028542433083851327,,
96,baseline,1.0,1.0,,
97,baseline,0.9995242927819358,0.9995242927819358,,
98,baseline,0.99787517442598,0.99787517442598,,
99,baseline,0.9846822275783331,0.9846822275783331,,
100,baseline,0.9332107065837879,0.9332107065837879,,
101,baseline,0.7103260180134466,0.7103260180134466,,
102,baseline,0.45407839654953697,0.45407839654953697,,
103,baseline,0.1343080045667893,0.1343080045667893,,
104,baseline,0.06434732969681593,0.06434732969681593,,
105,baseline,0.027559304833185336,0.027559304833185336,,
106,baseline,0.00564505898769504,0.00564505898769504,,
107,baseline,3.1713814537612584e-05,3.1713814537612584e-05,,
108,baseline,1.0,1.0,,
109,baseline,0.9987631612330331,0.9987631612330331,,
110,baseline,0.9987631612330331,0.9987631612330331,,
111,baseline,0.9987631612330331,0.9987631612330331,,
112,baseline,0.8859571229227452,0.8859571229227452,,
113,baseline,0.7512051249524293,0.7512051249524293,,
114,baseline,0.534377774958772,0.534377774958772,,
115,baseline,0.12105163009006724,0.12105163009006724,,
116,baseline,0.004757072180641888,0.004757072180641888,,
117,baseline,0.002346822275783331,0.002346822275783331,,
118,baseline,0.0006342762907522517,0.0006342762907522517,,
119,baseline,0.0006342762907522517,0.0006342762907522517,,
